date,free_space_gb,disk_id
2021-06-05,44.61000000000001,230
2021-06-06,42.59,230
2021-06-07,39.04,230
2021-06-08,36.96,230
2021-06-09,37.47,230
2021-06-10,32.55,230
2021-06-11,29.19,230
2021-06-12,30.05,230
2021-06-13,28.72,230
2021-06-14,21.78,230
2021-06-15,20.76,230
2021-06-16,22.32,230
2021-06-17,21.56,230
2021-06-18,18.06,230
2021-06-19,18.44,230
2021-06-20,17.73,230
2021-06-21,15.8,230
2021-06-22,9.94,230
2021-06-23,11.33,230
2021-06-24,5.19,230
2021-06-25,5.1,230
2021-06-26,6.08,230
2021-06-27,4.5,230
2021-06-28,4.43,230
2021-06-29,4.1,230
2021-06-30,-2.55,230
2021-06-01,48.28000000000001,231
2021-06-02,51.970000000000006,231
2021-06-03,47.8,231
2021-06-04,46.260000000000005,231
2021-06-05,44.47,231
2021-06-06,47.76,231
2021-06-07,46.23,231
2021-06-08,43.82,231
2021-06-09,39.74,231
2021-06-10,40.78000000000001,231
2021-06-11,43.35,231
2021-06-12,39.68,231
2021-06-13,35.64,231
2021-06-14,37.74,231
2021-06-15,33.86,231
2021-06-16,34.74999999999999,231
2021-06-17,33.45,231
2021-06-18,36.31,231
2021-06-19,32.07,231
2021-06-20,30.06,231
2021-06-21,30.54,231
2021-06-22,28.36,231
2021-06-23,29.18,231
2021-06-24,27.3,231
2021-06-25,26.99,231
2021-06-26,25.39,231
2021-06-27,24.340000000000003,231
2021-06-28,24.91,231
2021-06-29,26.06,231
2021-06-30,23.7,231
2021-06-01,46.63,232
2021-06-02,47.91,232
2021-06-03,43.79,232
2021-06-04,39.13,232
2021-06-05,38.83,232
2021-06-06,38.11000000000001,232
2021-06-07,37.79,232
2021-06-08,35.89,232
2021-06-09,39.83,232
2021-06-10,38.23,232
2021-06-11,38.85,232
2021-06-12,32.09,232
2021-06-13,31.52,232
2021-06-14,30.42,232
2021-06-15,29.590000000000003,232
2021-06-16,30.74,232
2021-06-17,30.21,232
2021-06-18,28.42,232
2021-06-19,25.1,232
2021-06-20,28.84,232
2021-06-21,25.19,232
2021-06-22,21.99,232
2021-06-23,22.660000000000004,232
2021-06-24,24.500000000000004,232
2021-06-25,23.6,232
2021-06-26,18.75,232
2021-06-27,17.39,232
2021-06-28,18.9,232
2021-06-29,18.82,232
2021-06-30,18.59,232
2021-06-01,51.28,233
2021-06-02,51.85,233
2021-06-03,47.74,233
2021-06-04,46.92,233
2021-06-05,44.96,233
2021-06-06,41.79,233
2021-06-07,39.56,233
2021-06-08,41.14,233
2021-06-09,36.96,233
2021-06-10,32.23,233
2021-06-11,31.26,233
2021-06-12,28.97,233
2021-06-13,26.93,233
2021-06-14,22.31,233
2021-06-15,22.62,233
2021-06-16,18.18,233
2021-06-17,19.5,233
2021-06-18,16.48,233
2021-06-19,13.980000000000002,233
2021-06-20,11.61,233
2021-06-21,13.7,233
2021-06-22,9.59,233
2021-06-23,8.34,233
2021-06-24,8.719999999999999,233
2021-06-25,6.73,233
2021-06-26,5.84,233
2021-06-27,6.27,233
2021-06-28,1.6800000000000002,233
2021-06-29,-0.8600000000000001,233
2021-06-30,1.4,233
2021-06-01,48.23,234
2021-06-02,51.49,234
2021-06-03,50.07,234
2021-06-04,46.37,234
2021-06-05,47.18,234
2021-06-06,43.93,234
2021-06-07,46.32,234
2021-06-08,42.5,234
2021-06-09,39.48,234
2021-06-10,42.25,234
2021-06-11,43.61,234
2021-06-12,39.1,234
2021-06-13,37.97,234
2021-06-14,37.940000000000005,234
2021-06-15,34.419999999999995,234
2021-06-16,34.06,234
2021-06-17,34.099999999999994,234
2021-06-18,31.96,234
2021-06-19,33.74,234
2021-06-20,32.25,234
2021-06-21,29.33,234
2021-06-22,33.42,234
2021-06-23,29.48,234
2021-06-24,27.14,234
2021-06-25,26.79,234
2021-06-26,26.910000000000004,234
2021-06-27,28.19,234
2021-06-28,20.42,234
2021-06-29,24.79,234
2021-06-30,20.92,234
2021-06-01,49.58,235
2021-06-02,45.94,235
2021-06-03,46.05,235
2021-06-04,42.92,235
2021-06-05,41.53,235
2021-06-06,38.67,235
2021-06-07,41.190000000000005,235
2021-06-08,37.82,235
2021-06-09,34.87,235
2021-06-10,33.84,235
2021-06-11,37.9,235
2021-06-12,33.29,235
2021-06-13,33.94,235
2021-06-14,32.02,235
2021-06-15,29.28,235
2021-06-16,30.85,235
2021-06-17,28.16,235
2021-06-18,25.11,235
2021-06-19,25.34,235
2021-06-20,24.65,235
2021-06-21,23.83,235
2021-06-22,22.15,235
2021-06-23,24.910000000000004,235
2021-06-24,23.34,235
2021-06-25,17.5,235
2021-06-26,19.93,235
2021-06-27,19.46,235
2021-06-28,21.22,235
2021-06-29,16.580000000000002,235
2021-06-30,18.65,235
2021-06-01,53.48,236
2021-06-02,46.78,236
2021-06-03,47.940000000000005,236
2021-06-04,43.26,236
2021-06-05,45.48,236
2021-06-06,41.84,236
2021-06-07,40.46,236
2021-06-08,40.8,236
2021-06-09,37.03,236
2021-06-10,33.51,236
2021-06-11,32.19,236
2021-06-12,31.03,236
2021-06-13,23.9,236
2021-06-14,21.88,236
2021-06-15,23.45,236
2021-06-16,19.14,236
2021-06-17,19.47,236
2021-06-18,17.610000000000003,236
2021-06-19,19.32,236
2021-06-20,17.97,236
2021-06-21,11.91,236
2021-06-22,13.47,236
2021-06-23,11.78,236
2021-06-24,5.02,236
2021-06-25,8.8,236
2021-06-26,7.220000000000001,236
2021-06-27,4.23,236
2021-06-28,1.04,236
2021-06-29,-1.9200000000000004,236
2021-06-30,-1.16,236
2021-06-01,51.7,237
2021-06-02,53.0,237
2021-06-03,50.98,237
2021-06-04,44.47,237
2021-06-05,48.49,237
2021-06-06,49.040000000000006,237
2021-06-07,43.39,237
2021-06-08,45.14,237
2021-06-09,44.0,237
2021-06-10,37.900000000000006,237
2021-06-11,40.93,237
2021-06-12,39.85,237
2021-06-13,37.15,237
2021-06-14,39.74,237
2021-06-15,38.54,237
2021-06-16,33.96999999999999,237
2021-06-17,33.11,237
2021-06-18,31.56,237
2021-06-19,32.63,237
2021-06-20,32.44,237
2021-06-21,31.07,237
2021-06-22,27.92,237
2021-06-23,32.27,237
2021-06-24,28.7,237
2021-06-25,26.95,237
2021-06-26,25.21,237
2021-06-27,27.12,237
2021-06-28,25.76,237
2021-06-29,21.69,237
2021-06-30,23.69,237
2021-06-01,45.45,238
2021-06-02,43.6,238
2021-06-03,46.63,238
2021-06-04,41.68,238
2021-06-05,41.96,238
2021-06-06,42.0,238
2021-06-07,40.92,238
2021-06-08,37.51,238
2021-06-09,37.61,238
2021-06-10,40.14,238
2021-06-11,34.19,238
2021-06-12,33.72,238
2021-06-13,29.04,238
2021-06-14,29.14,238
2021-06-15,29.750000000000004,238
2021-06-16,28.77,238
2021-06-17,28.61,238
2021-06-18,30.16,238
2021-06-19,26.540000000000003,238
2021-06-20,29.26,238
2021-06-21,24.950000000000003,238
2021-06-22,23.49,238
2021-06-23,22.360000000000003,238
2021-06-24,23.520000000000003,238
2021-06-25,20.89,238
2021-06-26,22.48,238
2021-06-27,20.48,238
2021-06-28,22.03,238
2021-06-29,19.04,238
2021-06-30,14.72,238
2021-06-01,51.58,239
2021-06-02,47.470000000000006,239
2021-06-03,49.68,239
2021-06-04,43.52,239
2021-06-05,40.54,239
2021-06-06,40.94,239
2021-06-07,41.87,239
2021-06-08,38.65,239
2021-06-09,35.66,239
2021-06-10,31.379999999999995,239
2021-06-11,32.27,239
2021-06-12,27.85,239
2021-06-13,24.84,239
2021-06-14,24.03,239
2021-06-15,20.99,239
2021-06-16,16.91,239
2021-06-17,16.349999999999998,239
2021-06-18,19.11,239
2021-06-19,18.16,239
2021-06-20,13.85,239
2021-06-21,15.98,239
2021-06-22,14.0,239
2021-06-23,7.57,239
2021-06-24,8.01,239
2021-06-25,5.949999999999999,239
2021-06-26,2.46,239
2021-06-27,3.06,239
2021-06-28,4.41,239
2021-06-29,1.03,239
2021-06-30,-1.92,239
2021-06-01,49.64,240
2021-06-02,51.14000000000001,240
2021-06-03,47.06,240
2021-06-04,50.41,240
2021-06-05,45.71,240
2021-06-06,47.12,240
2021-06-07,46.56,240
2021-06-08,43.57,240
2021-06-09,45.44,240
2021-06-10,38.08,240
2021-06-11,43.26,240
2021-06-12,42.64,240
2021-06-13,39.38,240
2021-06-14,36.0,240
2021-06-15,34.65,240
2021-06-16,34.86,240
2021-06-17,33.88999999999999,240
2021-06-18,35.69,240
2021-06-19,31.65,240
2021-06-20,31.7,240
2021-06-21,31.04,240
2021-06-22,31.88,240
2021-06-23,28.63,240
2021-06-24,28.93,240
2021-06-25,27.0,240
2021-06-26,27.84,240
2021-06-27,22.46,240
2021-06-28,25.93,240
2021-06-29,23.34,240
2021-06-30,22.62,240
2021-06-01,46.14,241
2021-06-02,46.98,241
2021-06-03,47.31,241
2021-06-04,40.940000000000005,241
2021-06-05,41.94,241
2021-06-06,39.44,241
2021-06-07,39.66,241
2021-06-08,37.67,241
2021-06-09,37.35,241
2021-06-10,37.92,241
2021-06-11,36.56999999999999,241
2021-06-12,33.54,241
2021-06-13,33.489999999999995,241
2021-06-14,32.22,241
2021-06-15,30.39,241
2021-06-16,28.980000000000004,241
2021-06-17,29.19,241
2021-06-18,25.25,241
2021-06-19,26.22,241
2021-06-20,27.43,241
2021-06-21,27.28,241
2021-06-22,24.33,241
2021-06-23,23.47,241
2021-06-24,23.01,241
2021-06-25,21.820000000000004,241
2021-06-26,19.29,241
2021-06-27,22.57,241
2021-06-28,17.650000000000002,241
2021-06-29,16.75,241
2021-06-30,16.970000000000002,241
2021-06-01,53.50000000000001,242
2021-06-02,47.59,242
2021-06-03,46.32,242
2021-06-04,45.59,242
2021-06-05,46.25,242
2021-06-06,42.23,242
2021-06-07,43.32,242
2021-06-08,41.09,242
2021-06-09,34.79,242
2021-06-10,35.41,242
2021-06-11,32.09,242
2021-06-12,29.46,242
2021-06-13,25.09,242
2021-06-14,24.87,242
2021-06-15,23.43,242
2021-06-16,18.009999999999998,242
2021-06-17,18.66,242
2021-06-18,16.62,242
2021-06-19,15.13,242
2021-06-20,13.4,242
2021-06-21,14.94,242
2021-06-22,13.69,242
2021-06-23,8.56,242
2021-06-24,5.98,242
2021-06-25,4.53,242
2021-06-26,6.37,242
2021-06-27,2.17,242
2021-06-28,2.99,242
2021-06-29,1.34,242
2021-06-30,2.72,242
2021-06-01,53.400000000000006,243
2021-06-02,51.04,243
2021-06-03,52.23,243
2021-06-04,46.46,243
2021-06-05,47.99,243
2021-06-06,48.41,243
2021-06-07,44.67999999999999,243
2021-06-08,46.1,243
2021-06-09,41.08,243
2021-06-10,38.940000000000005,243
2021-06-11,41.69,243
2021-06-12,43.46,243
2021-06-13,39.39,243
2021-06-14,42.330000000000005,243
2021-06-15,37.11,243
2021-06-16,37.19,243
2021-06-17,35.42999999999999,243
2021-06-18,36.85,243
2021-06-19,31.72,243
2021-06-20,33.12,243
2021-06-21,28.62,243
2021-06-22,30.21,243
2021-06-23,29.93,243
2021-06-24,24.48,243
2021-06-25,25.48,243
2021-06-26,25.01,243
2021-06-27,26.68,243
2021-06-28,21.98,243
2021-06-29,23.36,243
2021-06-30,20.15,243
2021-06-01,48.67,244
2021-06-02,42.82,244
2021-06-03,42.63999999999999,244
2021-06-04,41.68,244
2021-06-05,42.37,244
2021-06-06,41.720000000000006,244
2021-06-07,36.5,244
2021-06-08,37.78,244
2021-06-09,34.84,244
2021-06-10,37.1,244
2021-06-11,34.65,244
2021-06-12,35.07,244
2021-06-13,31.1,244
2021-06-14,33.209999999999994,244
2021-06-15,32.260000000000005,244
2021-06-16,31.34,244
2021-06-17,29.69,244
2021-06-18,27.07,244
2021-06-19,27.44,244
2021-06-20,26.84,244
2021-06-21,23.89,244
2021-06-22,23.46,244
2021-06-23,21.4,244
2021-06-24,22.17,244
2021-06-25,22.01,244
2021-06-26,21.07,244
2021-06-27,18.68,244
2021-06-28,20.35,244
2021-06-29,17.3,244
2021-06-30,19.63,244
2021-06-01,52.29,245
2021-06-02,46.63000000000001,245
2021-06-03,46.94,245
2021-06-04,44.66,245
2021-06-05,41.59,245
2021-06-06,44.080000000000005,245
2021-06-07,38.48,245
2021-06-08,41.11,245
2021-06-09,37.66,245
2021-06-10,34.349999999999994,245
2021-06-11,30.48,245
2021-06-12,31.37,245
2021-06-13,25.17,245
2021-06-14,26.0,245
2021-06-15,22.65,245
2021-06-16,18.83,245
2021-06-17,18.04,245
2021-06-18,16.75,245
2021-06-19,18.86,245
2021-06-20,14.84,245
2021-06-21,12.1,245
2021-06-22,11.79,245
2021-06-23,9.01,245
2021-06-24,6.82,245
2021-06-25,7.24,245
2021-06-26,7.0,245
2021-06-27,2.2500000000000004,245
2021-06-28,4.54,245
2021-06-29,2.09,245
2021-06-30,3.0,245
2021-06-01,50.66,246
2021-06-02,49.02,246
2021-06-03,51.25,246
2021-06-04,48.16,246
2021-06-05,45.45,246
2021-06-06,46.52,246
2021-06-07,42.63,246
2021-06-08,46.83,246
2021-06-09,41.34,246
2021-06-10,38.45,246
2021-06-11,40.6,246
2021-06-12,38.23,246
2021-06-13,38.91,246
2021-06-14,40.83,246
2021-06-15,38.02,246
2021-06-16,37.65,246
2021-06-17,37.95,246
2021-06-18,32.83,246
2021-06-19,34.87,246
2021-06-20,31.26,246
2021-06-21,29.559999999999995,246
2021-06-22,32.94,246
2021-06-23,29.8,246
2021-06-24,28.61,246
2021-06-25,25.46,246
2021-06-26,24.19,246
2021-06-27,24.27,246
2021-06-28,26.13,246
2021-06-29,22.96,246
2021-06-30,20.910000000000004,246
2021-06-01,48.89999999999999,247
2021-06-02,44.56,247
2021-06-03,42.87,247
2021-06-04,39.52,247
2021-06-05,41.21,247
2021-06-06,40.75000000000001,247
2021-06-07,40.53999999999999,247
2021-06-08,37.2,247
2021-06-09,35.910000000000004,247
2021-06-10,34.93,247
2021-06-11,36.07,247
2021-06-12,32.809999999999995,247
2021-06-13,35.98,247
2021-06-14,29.05,247
2021-06-15,31.78,247
2021-06-16,31.96,247
2021-06-17,26.39,247
2021-06-18,25.96,247
2021-06-19,27.39,247
2021-06-20,27.76,247
2021-06-21,25.45,247
2021-06-22,22.950000000000003,247
2021-06-23,22.54,247
2021-06-24,20.1,247
2021-06-25,24.7,247
2021-06-26,17.439999999999998,247
2021-06-27,18.88,247
2021-06-28,16.68,247
2021-06-29,18.45,247
2021-06-30,16.15,247
2021-06-01,53.6,248
2021-06-02,51.970000000000006,248
2021-06-03,45.8,248
2021-06-04,46.83,248
2021-06-05,42.45,248
2021-06-06,40.23,248
2021-06-07,40.08,248
2021-06-08,35.73,248
2021-06-09,33.73,248
2021-06-10,34.32,248
2021-06-11,30.09,248
2021-06-12,30.87,248
2021-06-13,29.44,248
2021-06-14,24.26,248
2021-06-15,23.4,248
2021-06-16,23.21,248
2021-06-17,19.31,248
2021-06-18,17.72,248
2021-06-19,18.89,248
2021-06-20,14.82,248
2021-06-21,16.810000000000002,248
2021-06-22,13.78,248
2021-06-23,11.2,248
2021-06-24,8.35,248
2021-06-25,5.970000000000001,248
2021-06-26,4.17,248
2021-06-27,5.24,248
2021-06-28,5.09,248
2021-06-29,1.2299999999999998,248
2021-06-30,-0.55,248
2021-06-01,47.88,249
2021-06-02,51.080000000000005,249
2021-06-03,46.67,249
2021-06-04,48.690000000000005,249
2021-06-05,45.49,249
2021-06-06,47.24,249
2021-06-07,43.14,249
2021-06-08,44.03,249
2021-06-09,45.85,249
2021-06-10,41.15,249
2021-06-11,39.63,249
2021-06-12,41.88,249
2021-06-13,35.91,249
2021-06-14,37.31,249
2021-06-15,35.64,249
2021-06-16,39.02,249
2021-06-17,37.83,249
2021-06-18,34.230000000000004,249
2021-06-19,31.34,249
2021-06-20,33.51,249
2021-06-21,33.73,249
2021-06-22,32.84,249
2021-06-23,31.31,249
2021-06-24,25.16,249
2021-06-25,26.97,249
2021-06-26,29.17,249
2021-06-27,22.61,249
2021-06-28,23.49,249
2021-06-29,24.95,249
2021-06-30,19.610000000000003,249
2021-06-01,48.32,250
2021-06-02,48.37,250
2021-06-03,41.62,250
2021-06-04,41.0,250
2021-06-05,44.93,250
2021-06-06,37.5,250
2021-06-07,41.67,250
2021-06-08,38.05,250
2021-06-09,39.17,250
2021-06-10,32.73,250
2021-06-11,36.77,250
2021-06-12,32.56,250
2021-06-13,30.45,250
2021-06-14,32.33,250
2021-06-15,32.88,250
2021-06-16,28.18,250
2021-06-17,27.360000000000003,250
2021-06-18,24.3,250
2021-06-19,28.22,250
2021-06-20,27.32,250
2021-06-21,23.62,250
2021-06-22,23.15,250
2021-06-23,25.16,250
2021-06-24,19.77,250
2021-06-25,19.620000000000005,250
2021-06-26,23.45,250
2021-06-27,21.28,250
2021-06-28,18.79,250
2021-06-29,15.67,250
2021-06-30,15.4,250
2021-06-01,55.48,251
2021-06-02,51.89,251
2021-06-03,44.67,251
2021-06-04,46.84,251
2021-06-05,41.03,251
2021-06-06,44.2,251
2021-06-07,38.04,251
2021-06-08,39.56,251
2021-06-09,38.6,251
2021-06-10,35.96,251
2021-06-11,26.55,251
2021-06-12,30.21,251
2021-06-13,29.99,251
2021-06-14,22.25,251
2021-06-15,23.19,251
2021-06-16,16.92,251
2021-06-17,18.73,251
2021-06-18,15.56,251
2021-06-19,18.090000000000003,251
2021-06-20,15.2,251
2021-06-21,16.55,251
2021-06-22,10.63,251
2021-06-23,8.74,251
2021-06-24,4.200000000000001,251
2021-06-25,7.27,251
2021-06-26,3.1699999999999995,251
2021-06-27,2.89,251
2021-06-28,5.33,251
2021-06-29,-1.29,251
2021-06-30,1.7800000000000002,251
2021-06-01,53.32,252
2021-06-02,49.75000000000001,252
2021-06-03,48.51,252
2021-06-04,47.73,252
2021-06-05,45.93,252
2021-06-06,46.01,252
2021-06-07,42.15,252
2021-06-08,43.0,252
2021-06-09,41.71,252
2021-06-10,42.32,252
2021-06-11,40.49,252
2021-06-12,41.09,252
2021-06-13,41.67,252
2021-06-14,39.99,252
2021-06-15,36.86000000000001,252
2021-06-16,37.0,252
2021-06-17,35.82,252
2021-06-18,35.25,252
2021-06-19,31.640000000000004,252
2021-06-20,30.98,252
2021-06-21,28.82,252
2021-06-22,28.31,252
2021-06-23,30.47,252
2021-06-24,24.44,252
2021-06-25,29.53,252
2021-06-26,26.36,252
2021-06-27,26.31,252
2021-06-28,23.01,252
2021-06-29,22.31,252
2021-06-30,20.22,252
2021-06-01,43.85,253
2021-06-02,46.790000000000006,253
2021-06-03,44.85999999999999,253
2021-06-04,40.05,253
2021-06-05,42.86,253
2021-06-06,41.59,253
2021-06-07,38.2,253
2021-06-08,38.5,253
2021-06-09,40.42,253
2021-06-10,33.989999999999995,253
2021-06-11,33.809999999999995,253
2021-06-12,32.779999999999994,253
2021-06-13,31.44,253
2021-06-14,33.75,253
2021-06-15,30.320000000000004,253
2021-06-16,28.57,253
2021-06-17,27.33,253
2021-06-18,26.8,253
2021-06-19,24.12,253
2021-06-20,26.61,253
2021-06-21,23.680000000000003,253
2021-06-22,25.11,253
2021-06-23,21.66,253
2021-06-24,20.540000000000003,253
2021-06-25,19.320000000000004,253
2021-06-26,22.69,253
2021-06-27,20.37,253
2021-06-28,17.93,253
2021-06-29,20.86,253
2021-06-30,17.060000000000002,253
2021-06-01,51.510000000000005,254
2021-06-02,52.43,254
2021-06-03,51.24,254
2021-06-04,47.59,254
2021-06-05,40.22,254
2021-06-06,41.870000000000005,254
2021-06-07,43.3,254
2021-06-08,36.93,254
2021-06-09,37.22,254
2021-06-10,34.55,254
2021-06-11,28.42,254
2021-06-12,31.64,254
2021-06-13,24.03,254
2021-06-14,22.48,254
2021-06-15,18.590000000000003,254
2021-06-16,22.2,254
2021-06-17,23.13,254
2021-06-18,18.34,254
2021-06-19,15.580000000000002,254
2021-06-20,15.34,254
2021-06-21,12.91,254
2021-06-22,9.429999999999998,254
2021-06-23,10.81,254
2021-06-24,8.88,254
2021-06-25,7.39,254
2021-06-26,7.93,254
2021-06-27,3.04,254
2021-06-28,2.76,254
2021-06-29,0.8599999999999999,254
2021-06-30,0.8800000000000001,254
2021-06-01,48.470000000000006,255
2021-06-02,48.34,255
2021-06-03,50.74,255
2021-06-04,43.85,255
2021-06-05,43.43,255
2021-06-06,44.58,255
2021-06-07,41.83,255
2021-06-08,45.93,255
2021-06-09,43.49,255
2021-06-10,43.39000000000001,255
2021-06-11,42.3,255
2021-06-12,43.09,255
2021-06-13,36.25,255
2021-06-14,36.54,255
2021-06-15,37.56,255
2021-06-16,38.95,255
2021-06-17,37.32,255
2021-06-18,35.0,255
2021-06-19,30.76,255
2021-06-20,31.93,255
2021-06-21,30.36,255
2021-06-22,28.04,255
2021-06-23,31.06,255
2021-06-24,29.9,255
2021-06-25,29.51,255
2021-06-26,24.360000000000003,255
2021-06-27,23.34,255
2021-06-28,24.49,255
2021-06-29,22.69,255
2021-06-30,21.14,255
2021-06-01,49.21,256
2021-06-02,44.21,256
2021-06-03,43.18,256
2021-06-04,44.39,256
2021-06-05,43.77,256
2021-06-06,37.63,256
2021-06-07,35.98,256
2021-06-08,40.0,256
2021-06-09,33.94,256
2021-06-10,35.52,256
2021-06-11,34.959999999999994,256
2021-06-12,31.84,256
2021-06-13,31.79,256
2021-06-14,34.79,256
2021-06-15,29.87,256
2021-06-16,27.42,256
2021-06-17,28.66,256
2021-06-18,24.77,256
2021-06-19,23.840000000000003,256
2021-06-20,23.53,256
2021-06-21,24.19,256
2021-06-22,23.15,256
2021-06-23,24.34,256
2021-06-24,21.81,256
2021-06-25,20.4,256
2021-06-26,18.16,256
2021-06-27,21.83,256
2021-06-28,19.03,256
2021-06-29,16.249999999999996,256
2021-06-30,14.85,256
2021-06-01,52.35000000000001,257
2021-06-02,50.8,257
2021-06-03,49.15,257
2021-06-04,46.75,257
2021-06-05,40.52,257
2021-06-06,42.95,257
2021-06-07,39.79,257
2021-06-08,39.58,257
2021-06-09,33.209999999999994,257
2021-06-10,31.790000000000003,257
2021-06-11,33.07,257
2021-06-12,26.92,257
2021-06-13,23.63,257
2021-06-14,21.7,257
2021-06-15,18.86,257
2021-06-16,22.33,257
2021-06-17,15.49,257
2021-06-18,15.56,257
2021-06-19,14.09,257
2021-06-20,15.6,257
2021-06-21,15.73,257
2021-06-22,9.279999999999998,257
2021-06-23,9.07,257
2021-06-24,9.41,257
2021-06-25,4.19,257
2021-06-26,4.13,257
2021-06-27,-0.02,257
2021-06-28,1.65,257
2021-06-29,2.51,257
2021-06-30,-1.38,257
2021-06-01,50.940000000000005,258
2021-06-02,49.98,258
2021-06-03,51.41,258
2021-06-04,44.85,258
2021-06-05,45.73,258
2021-06-06,46.31,258
2021-06-07,46.13,258
2021-06-08,46.33,258
2021-06-09,45.56,258
2021-06-10,39.8,258
2021-06-11,39.52,258
2021-06-12,38.92,258
2021-06-13,41.13,258
2021-06-14,38.970000000000006,258
2021-06-15,36.86,258
2021-06-16,35.61,258
2021-06-17,35.8,258
2021-06-18,34.06,258
2021-06-19,31.160000000000004,258
2021-06-20,31.34,258
2021-06-21,31.0,258
2021-06-22,26.73,258
2021-06-23,31.13,258
2021-06-24,25.92,258
2021-06-25,28.68,258
2021-06-26,24.540000000000003,258
2021-06-27,26.73,258
2021-06-28,25.07,258
2021-06-29,25.81,258
2021-06-30,20.57,258
2021-06-01,47.35,259
2021-06-02,47.99,259
2021-06-03,41.27,259
2021-06-04,39.84,259
2021-06-05,41.34,259
2021-06-06,37.8,259
2021-06-07,37.72,259
2021-06-08,37.150000000000006,259
2021-06-09,36.59,259
2021-06-10,36.74,259
2021-06-11,36.95,259
2021-06-12,33.01,259
2021-06-13,34.60999999999999,259
2021-06-14,29.28,259
2021-06-15,30.37,259
2021-06-16,30.95,259
2021-06-17,26.72,259
2021-06-18,27.18,259
2021-06-19,26.33,259
2021-06-20,25.49,259
2021-06-21,21.67,259
2021-06-22,24.25,259
2021-06-23,23.360000000000003,259
2021-06-24,19.81,259
2021-06-25,21.26,259
2021-06-26,20.69,259
2021-06-27,16.970000000000002,259
2021-06-28,18.29,259
2021-06-29,18.57,259
2021-06-30,18.19,259
2021-06-01,56.25,260
2021-06-02,52.31,260
2021-06-03,47.99,260
2021-06-04,42.94,260
2021-06-05,45.68,260
2021-06-06,42.24,260
2021-06-07,41.44,260
2021-06-08,36.24999999999999,260
2021-06-09,37.41,260
2021-06-10,31.7,260
2021-06-11,31.7,260
2021-06-12,32.93,260
2021-06-13,29.41,260
2021-06-14,25.45,260
2021-06-15,20.25,260
2021-06-16,18.4,260
2021-06-17,16.910000000000004,260
2021-06-18,19.5,260
2021-06-19,15.800000000000002,260
2021-06-20,17.78,260
2021-06-21,11.93,260
2021-06-22,9.64,260
2021-06-23,8.129999999999999,260
2021-06-24,10.94,260
2021-06-25,8.1,260
2021-06-26,3.32,260
2021-06-27,4.16,260
2021-06-28,0.2400000000000002,260
2021-06-29,2.02,260
2021-06-30,-3.18,260
2021-06-01,47.69,261
2021-06-02,50.81,261
2021-06-03,48.56,261
2021-06-04,45.0,261
2021-06-05,47.79,261
2021-06-06,45.84,261
2021-06-07,44.03,261
2021-06-08,45.72,261
2021-06-09,40.38999999999999,261
2021-06-10,38.85,261
2021-06-11,43.26,261
2021-06-12,43.34,261
2021-06-13,37.43,261
2021-06-14,39.45,261
2021-06-15,34.22,261
2021-06-16,35.41,261
2021-06-17,35.45,261
2021-06-18,36.95,261
2021-06-19,35.84,261
2021-06-20,30.93,261
2021-06-21,31.4,261
2021-06-22,28.69,261
2021-06-23,28.49,261
2021-06-24,29.49,261
2021-06-25,28.76,261
2021-06-26,23.59,261
2021-06-27,26.16,261
2021-06-28,22.9,261
2021-06-29,26.67,261
2021-06-30,23.8,261
2021-06-01,47.9,262
2021-06-02,44.27,262
2021-06-03,42.93,262
2021-06-04,41.93,262
2021-06-05,43.72,262
2021-06-06,40.21000000000001,262
2021-06-07,36.93,262
2021-06-08,41.010000000000005,262
2021-06-09,39.67,262
2021-06-10,36.48,262
2021-06-11,35.779999999999994,262
2021-06-12,37.17,262
2021-06-13,34.10999999999999,262
2021-06-14,30.32,262
2021-06-15,27.380000000000003,262
2021-06-16,32.34,262
2021-06-17,24.64,262
2021-06-18,27.02,262
2021-06-19,24.03,262
2021-06-20,24.14,262
2021-06-21,23.46,262
2021-06-22,23.37,262
2021-06-23,21.75,262
2021-06-24,20.26,262
2021-06-25,16.82,262
2021-06-26,19.13,262
2021-06-27,19.22,262
2021-06-28,22.52,262
2021-06-29,17.98,262
2021-06-30,16.26,262
2021-06-01,52.17,263
2021-06-02,52.85,263
2021-06-03,47.09,263
2021-06-04,46.36,263
2021-06-05,42.52,263
2021-06-06,41.580000000000005,263
2021-06-07,37.88,263
2021-06-08,40.44,263
2021-06-09,37.69,263
2021-06-10,31.0,263
2021-06-11,27.8,263
2021-06-12,25.99,263
2021-06-13,29.0,263
2021-06-14,22.86,263
2021-06-15,19.430000000000003,263
2021-06-16,17.51,263
2021-06-17,19.72,263
2021-06-18,15.72,263
2021-06-19,17.27,263
2021-06-20,16.810000000000002,263
2021-06-21,14.93,263
2021-06-22,7.779999999999999,263
2021-06-23,10.73,263
2021-06-24,9.82,263
2021-06-25,5.69,263
2021-06-26,4.970000000000001,263
2021-06-27,1.6900000000000002,263
2021-06-28,2.1500000000000004,263
2021-06-29,0.5100000000000002,263
2021-06-30,1.53,263
2021-06-01,51.77,264
2021-06-02,52.19,264
2021-06-03,48.55,264
2021-06-04,47.96,264
2021-06-05,48.71,264
2021-06-06,43.620000000000005,264
2021-06-07,46.2,264
2021-06-08,42.42,264
2021-06-09,40.81,264
2021-06-10,39.06,264
2021-06-11,42.08,264
2021-06-12,39.35,264
2021-06-13,37.75,264
